,title,lable,score,link,time,count,comments
139,冰火两重天之《扁带上的飞跃》,运动,7.8,http://www.vmovier.com/49598?from=index_new_img,2016/7/20,481,求BGM BGM 什么是扁带 好厉害，好想尝试一次 玩得嗨，可点火的部分，是不是有点不环保???? 德文格雷厄姆的小斯用的实在是出神入化啊 有机会一定要体验一下，在扁带上飞得感觉 喜欢这种feel，求BGM 虽然有些跳大绳的直视感，但是看着好爽啊 冰火两重天那段视觉效果很好 极限运动也能大众化就好了，有一颗冒险的心，却没了冒险的胆 像这种有组织的一起玩真的好爽，独乐了不如众乐乐 如果说高空走钢丝是为了找刺激，这个走扁带看着要安全很多啊 弹弹弹，弹走鱼尾纹 好欢乐的样子 歪果仁真会玩 我就想知道BGM叫啥。。。。 在扁带上点火那段，就不怕突然烧断吗？ 第一眼看到标题，以为是扁担，好奇怎么会在扁担上飞跃。。。。。。。 哈哈哈，扁担戳中笑点 只想表示，好叼 
140,DC反派英雄联盟《X特遣队》终极预告,预告,7.5,http://www.vmovier.com/49601?from=index_new_img,2016/7/19,693,明天了 这个是还没播出来吗 很期待小丑女呀，演好了绝对圈粉，就像deadpool 一样 各位请在00:50的地方暂停一下 看不出什么？ 蝙蝠车？ 很正常蝙蝠车，建议你去看看哈莉的身世就知道了 噢，谢谢 希望国内别上啊 封面。。我要封面 估计国内会被删减 期待ing 不错噢~ 可以这很敢死队 剧情取材于蝙蝠侠突袭阿卡姆游戏，不知道比敢死队早多少年 这个电影的游戏也不错 大陆肯定是上映了就是没有定档。国内已改名x特遣队 国外的花俐猴 ？ 话说...两个多小时前在Youtube 看完... 听到Queen的波西米亚狂想曲，整个人都亢奋了 分级竟然是PG13而已 真不过瘾 R级不好过吗 
141,美轮美奂气象奇观延时摄影《夜光云》,纪录,8.1,http://www.vmovier.com/49591?from=index_new_img,2016/7/19,745,没见过啊 就是太闪了，没去闪烁 非常震撼心灵 有幸观之 我大70D也能拍 “夜光云”……好美的名字……………………对于一个喜欢看天的家伙来说真是极是喜欢……“天空中有无数的颜色，每一种都会难以猜测” ? 悠悠然，看云卷云舒，神仙也 下回我看看能不能把帝都雾霾拍的唯美一些 向往这种地方，但可惜可能一辈子也到不了这些地方 美 求告诉背景音乐 因为是自制的，一般都找不到线索，喜欢的话可以点开视频多看几次哈 怪不得昨天用手机摇了6次，竟然摇出6首歌 美好啊，记住啦，去丹麦！?? 求bgm～ 干得漂亮！ 唯一美中不足的是字幕加的不好看 我还加了老半天，一定改进 所以像我们中低纬度的旁友们就无福消受咯 夜光云是我等有福气看到的吗？ 哇塞，美得无法言喻 美不美？ 超美???????? 对不对？超对！ 
142,精巧构思获奖悬疑短片《好的，妈妈》,剧情,8.2,http://www.vmovier.com/49586?from=index_new_img,2016/7/19,825,从男孩电话的语气，可以感受到，故事不好的结局。而开车的人和车上其他人的狂欢，似乎注定了悲惨的结局——乐极生悲。短短两分钟的时间，带来如此的震撼，不得不说，导演很棒。 哇塞狠棒，第二遍才懂 能打电话为什么不直接求救？？！！！ 怎么可能来得及 看了好几遍终于看懂。。汗。。泡水前和泡水后的司机原来是同一个人，我天，竟然有人伤心和开心的样子是两张脸 智商露馅了?? 猜到结局 因为在车上的狂欢而导致了坠入水，交代了原因，不时有隐镜头敲击玻璃！完美 时间短，很精髓 打电话时候已经掉河里了，跟没掉之前混剪，非常棒！死之前才想给妈打电话，让他不好好学习出去玩！ 6 …… 只有我一个人觉得一开始到结束都有点阴森吗？ 一冷一暖 是不是表示的发生事故的前后对比。其实开头就已经表明了结局 剪辑手法好棒，学习了！ 厉害 安全没有万一，万一就是唯一 诗意三部曲第三部《REQUIEM》的男主角。 沉水里了 安全驾驶人人有责 两分钟的剧情，几句对话，几个镜头...却那么震撼！短片佳作，赞赞！！ 没看懂怎么办 哎呀，这智商把人急得（??开玩笑哈） 
143,宝矿力水特2016主题曲《加油篇·感谢篇》,广告,8.3,http://www.vmovier.com/49590?from=index_new_img,2016/7/19,517,实在是好漂亮的妹纸。。 人海，喷泉，湿身，宝矿力水特三要素 流畅的舞蹈动作，标志性的水手服，高质量的作品。广告的标志模糊掉了，让人感觉就像是看V电影~~ 仅广告片一项，就可以看到我天朝和霓虹国的差距了。 好中二日本风 好燃呐！ 好帅啊 。。wp第三方客户端，只显示第一个视频???? 你多点两次试试，我试了WP可以打开，如果还是不行我再报给技术 在wp客户端上只有上面一个视频，试了好几次了，只有一个视频。 感谢您的反馈，已经上报技术，会尽快解决这个BUG 我们的WP客户端已经停止版本更新了，可能会出现意料外的BUG，所以，小编只能建议你手机换换换起来！ 谁知道主题曲叫什么 2篇的主题曲是什么啊 很有夏天的味道 音乐节奏朗朗上口，很棒啊 扑面而来的青春，热血沸腾的生命，必须 比起某些忸怩的饮料广告 呵呵 有人有着两首歌的歌曲吗？ 这剪辑，白瞎了前期这么多的素材。 看到你这么评论，我就知道你并非什么大神……这个剪辑，很好，我表示 你沉下心看看两段片子，男生的挺好，节奏狠恰当，女生的却很刻意。两个片子我个人觉得是两个档次的剪辑。然后，我哪里像大神了？ 大神，我咋在这没看到你的作品呢 从个人角度来说，我也更喜欢男生版的剪辑，因为切换更自然、叙事更完整，而女生版则显得又些零碎，一些镜头之间过渡太大，甚至有些让人晕眩，（当然，这和女生版里有加入往年的广告片段有关），想要表达的东西太多，反而显得杂乱了 只是个人观点，小编对影视剪辑是个门外汉，欢迎大家围观吐槽，虚心听取各位的意见?? 一碗鸡汤 一直把宝矿力当成是日本的脉动，现在看来人家的广告比咱的脉动高两个level 高两个level-----不止吧，唉 也许是因为……logo要大！ 脉动是状态不佳，广告坑到下家。 少女大法好，哈哈哈哈 男生版和女生版，对年轻人的定位很准啊 
144,憨傻羊驼萌趣动画《浆果大作战》,动画,7.6,http://www.vmovier.com/49581?from=index_new_img,2016/7/19,875,耐看。。。期待 好虐心啊，像看韩剧一样 我看到了冰河世纪的影子~ 小企鹅好可爱啊 看过了啊 安利冰河世纪里的松鼠 想起了冰河世纪的松鼠 看到最后就像片尾的星空一样……璀璨温暖 分享和陪伴的结局，感动，温暖 ……只有童话和动漫里才会有这样的结局……想想好累 有时候你不经意的举动，就可能影响到身边的人。 咋这悲催呢！！嗯？ 虐不虐？你就说虐不虐？ 怎么挺想看他受虐的～～～哈哈哈 就喜欢“大作战”的豪气和风趣 萌萌哒 俗称：草泥马 爆浆的浆果看起来好有感啊，搞得我要想吃啊啊啊 好玩 萌萌哒 hahahsofunny 小企鹅也可 i 爱呢 好羊有好报?? 驼去哪了？ “草泥马”好可爱，没有在骂人啊 草泥马真的好可爱 
145,想象力全开湿纸巾广告《不平凡的如厕故事》,广告,7.5,http://www.vmovier.com/49594?from=index_new_img,2016/7/19,983,将一段难以启齿的事件，从感官层面入手，细致入微地体验每一个舒适体验环节，在未使用产品条件下，将产品的功能价值自然融入受众感官和思维，十分值得借鉴。 有点儿意思哈 曲名Por Una Cabeza(一步之遥)是一首著名的西班牙探戈歌曲，后成为电影《闻香识女人》中经典的舞曲片段的音乐，失明的弗兰克中校与素不相识的女孩翩翩起舞，自信的步伐将探戈的魅力呈现给观众。这首华丽而高贵动人的探戈名曲，是阿根廷探戈舞曲的极致代表。 一个大便广告 这就是主页作品的力量？ 竟然可以用湿纸巾擦屁股，第一次有这样的概念 这广告形象且非常合适啊 创业好棒！ 创意和剪辑实在是太棒了 尿了?????? 哈哈哈哈哈，好屌的联想 神作，满分，哈哈 哈哈哈… 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 隐喻象征蒙太奇 两年前就已经这样两种结合一起用了，哈哈?? 离不开-----水，哈哈哈， 还有美剧《性爱大师》的片头也是这种手法 对！ 哈哈有点意思 烂 
146,大气磅礴延时摄影《上海》,旅行,7.9,http://www.vmovier.com/49511?from=index_new_img,2016/7/18,1548,在此感谢大家的指教，V电影分享过很多优秀的延时摄影作品，这篇肯定不是最优秀的。小编评出8分也有些私心，上海这座城市是中国的经济发展的杰作，她值得更多人用更有心的镜头语言来表达她。我也希望以后能在V电影看到更多咱们中国人记录下来的中国美景，小编一样会尽全力让更多人看到，再次感谢！ 讲真。。拍的很一般。。 我也这么觉得~ 精彩！???????????? 一般不是太繁华 一般般，没什么感觉 咋样下载素材， 我有点诧异 诺大的上海市延时就差不多围着陆家嘴那一带或者高空了。 不过像素高得吓人 看得有点头皮发麻，那高空延时拍摄感觉人类就像蝼蚁。 这样保存在手机里，手机里查不到啊 怎么可以下载保存到我手机上？ 背景乐和画面…………额…额……额………… 一般 这拍的 什么鬼！是个延时都上8.0分以上？ 一般 看多了延时 麻木了。北京音乐一如既往的大气磅礴 很一般吧 角度还是不错的，但是完全感觉不到剪辑的那个亮点 都是第一次去上海，去过的地方，看到每个镜头，印象很深刻 难道上海的人真的都很排外吗？ 太帅了 
147,史丹利的寓言真人版黑色幽默短片《杰克》,剧情,7.7,http://www.vmovier.com/49583?from=index_new_img,2016/7/18,501,门牙出戏233333 像一部电影《笔下求生》 可以叫《编剧笔下的人物》哈哈 这短片不错，8分钟讲了好多东西。。。 很喜欢史丹利预言这个游戏，这个设定除了像楚门的世界还有点像逃出克隆岛和源代码明日边缘 精彩的生活不是看别人怎么精彩的活，更是不是想象自己活得多么精彩，而是让自己尽量活得有故事，有价值！ 楚门的世界 好一句做了选择就是选择了自由 史丹利预言啊，哈哈 史丹利的寓言，傲娇男旁白 好久以前玩过的，没想到还有真人版，游戏超有意思 因为生活太无聊么?? 黄土地黑土地，施肥就用史丹利！ 你萌这群打广告的 大大的黑色幽默啊 史丹利复合肥 “做了选择，就选择了自由”，多么存在主义的诡辩 男演员有点憨憨傻傻的 啊 听过类似的 小编你视频和标题不符 这个视频是富家千金的堕落史，一封家书 小编错了，小编已经改过来了，谢谢你哟～ 有玩过游戏的吗／来聊 
148,绝对真心话采访短片《韩国女生大胆应对固有偏见》,纪录,7.9,http://www.vmovier.com/49561?from=index_new_img,2016/7/18,399,这才是韩国女性的平均颜值吧 差不多 颜值不是印象中那么韩国，但挺坦诚挺可爱的 怒赞 她们画的妆真的是一样。不过现在很多中国姑娘也是那种韩妆 这几个女生挺有趣哈哈 说什么 哈哈哈 呵呵 很好 韩国女性皮肤太好了！ 好丑，原谅我直言不讳 好丑 那个长的那么像朴信惠的，居然说她没整容？！ 哈哈哈，加个测谎环节  地覅 怎么看着都像吃泡菜吃肿了.. 哈哈，像 最后一句2333333 整容这个问题算是逃不掉了 还是挺诚恳的 其中有个女生好豪放啊 哈哈哈哈，其实全世界都挺喜欢议论别人，对别人品头论足的 韩娱现在太猛了 大部分韩国女生还是比较腼腆 喜欢哪个大大咧咧的妹纸 
149,萌宠冒险动画短片《小飞狗》,动画,7.5,http://www.vmovier.com/49471?from=index_new_img,2016/7/18,276,我好方 好像小米的吉祥物?? 飞翔的梦想，人狗皆同呀 狗要是没有梦想，那和废柴有什么区别呢！ 海边的风车王国 哈哈，这狗有点方啊 同样是学生作品，自愧不如啊 一只想成为飞行员的狗 的 还有史努比 虎头虎脑的蠢萌汪星人 画风很细腻，就是剧情有些简单，看了开头就能猜到结局 画面给人的感觉很好，剧情有点简单了 画风好萌 
